"name","sim","replicate","ema"
"Northern_brown_bandicoot","mod_disp_dispersed_fires",67,6066.62528467637
"Northern_brown_bandicoot","mod_disp_dispersed_fires",68,4555.33013041818
"Northern_brown_bandicoot","mod_disp_dispersed_fires",69,5529.20202756447
"Northern_brown_bandicoot","mod_disp_dispersed_fires",70,3243.54462793885
"Northern_brown_bandicoot","mod_disp_dispersed_fires",71,6115.50536364912
"Northern_brown_bandicoot","mod_disp_dispersed_fires",72,4733.73070752258
"Northern_brown_bandicoot","mod_disp_dispersed_fires",73,10272.1350793993
"Northern_brown_bandicoot","mod_disp_dispersed_fires",74,7003.03668331194
"Northern_brown_bandicoot","mod_disp_dispersed_fires",75,4293.70996650258
"Northern_brown_bandicoot","mod_disp_dispersed_fires",76,8526.94149547079
"Northern_brown_bandicoot","mod_disp_dispersed_fires",77,6487.48898598989
"Northern_brown_bandicoot","mod_disp_dispersed_fires",78,7218.20359021072
"Northern_brown_bandicoot","mod_disp_dispersed_fires",79,4784.45695323455
"Northern_brown_bandicoot","mod_disp_dispersed_fires",80,8516.56543559526
"Northern_brown_bandicoot","mod_disp_dispersed_fires",81,5273.34849949606
"Northern_brown_bandicoot","mod_disp_dispersed_fires",82,8100.0860012834
"Northern_brown_bandicoot","mod_disp_dispersed_fires",83,5363.67612442479
"Northern_brown_bandicoot","mod_disp_dispersed_fires",84,7727.16965142493
"Northern_brown_bandicoot","mod_disp_dispersed_fires",85,9162.25006233268
"Northern_brown_bandicoot","mod_disp_dispersed_fires",86,5860.21223476117
"Northern_brown_bandicoot","mod_disp_dispersed_fires",87,5743.59237516741
"Northern_brown_bandicoot","mod_disp_dispersed_fires",88,6982.75892205069
"Northern_brown_bandicoot","mod_disp_dispersed_fires",89,4918.61618480532
"Northern_brown_bandicoot","mod_disp_dispersed_fires",90,3845.16566675044
"Northern_brown_bandicoot","mod_disp_dispersed_fires",91,8634.68828730602
"Northern_brown_bandicoot","mod_disp_dispersed_fires",92,3082.23268970709
"Northern_brown_bandicoot","mod_disp_dispersed_fires",93,3862.68054261282
"Northern_brown_bandicoot","mod_disp_dispersed_fires",94,4892.38335442467
"Northern_brown_bandicoot","mod_disp_dispersed_fires",95,7180.87726637554
"Northern_brown_bandicoot","mod_disp_dispersed_fires",96,2283.872432531
"Northern_brown_bandicoot","mod_disp_dispersed_fires",97,9867.548126099
"Northern_brown_bandicoot","mod_disp_dispersed_fires",98,4923.26664339001
"Northern_brown_bandicoot","mod_disp_dispersed_fires",99,2990.87613861461
"Northern_brown_bandicoot","mod_disp_dispersed_fires",100,3608.97055044369
"Northern_brown_bandicoot","high_disp_dispersed_fires",1,4542.61156961309
"Northern_brown_bandicoot","high_disp_dispersed_fires",2,1647.95214270957
"Northern_brown_bandicoot","high_disp_dispersed_fires",3,2576.27210936831
"Northern_brown_bandicoot","high_disp_dispersed_fires",4,4433.90482764787
"Northern_brown_bandicoot","high_disp_dispersed_fires",5,7500.43731800359
"Northern_brown_bandicoot","high_disp_dispersed_fires",6,7944.84276628265
"Northern_brown_bandicoot","high_disp_dispersed_fires",7,5361.30573587645
"Northern_brown_bandicoot","high_disp_dispersed_fires",8,6970.00558137051
"Northern_brown_bandicoot","high_disp_dispersed_fires",9,5457.80503707531
"Northern_brown_bandicoot","high_disp_dispersed_fires",10,4416.52149341229
"Northern_brown_bandicoot","high_disp_dispersed_fires",11,1800.29555256153
"Northern_brown_bandicoot","high_disp_dispersed_fires",12,10895.9628001075
"Northern_brown_bandicoot","high_disp_dispersed_fires",13,8008.32346738786
"Northern_brown_bandicoot","high_disp_dispersed_fires",14,4086.60351659887
"Northern_brown_bandicoot","high_disp_dispersed_fires",15,5094.27730403206
"Northern_brown_bandicoot","high_disp_dispersed_fires",16,1889.92206670516
"Northern_brown_bandicoot","high_disp_dispersed_fires",17,3439.55300446438
"Northern_brown_bandicoot","high_disp_dispersed_fires",18,4706.58612243824
"Northern_brown_bandicoot","high_disp_dispersed_fires",19,6551.38165750896
"Northern_brown_bandicoot","high_disp_dispersed_fires",20,4121.34722972916
"Northern_brown_bandicoot","high_disp_dispersed_fires",21,5203.20025930221
"Northern_brown_bandicoot","high_disp_dispersed_fires",22,6046.54134103166
"Northern_brown_bandicoot","high_disp_dispersed_fires",23,6779.31574025294
"Northern_brown_bandicoot","high_disp_dispersed_fires",24,5347.18389830919
"Northern_brown_bandicoot","high_disp_dispersed_fires",25,3283.08275795672
"Northern_brown_bandicoot","high_disp_dispersed_fires",26,6763.57381726958
"Northern_brown_bandicoot","high_disp_dispersed_fires",27,4414.4212565404
"Northern_brown_bandicoot","high_disp_dispersed_fires",28,2627.65427580119
"Northern_brown_bandicoot","high_disp_dispersed_fires",29,13572.9172939137
"Northern_brown_bandicoot","high_disp_dispersed_fires",30,4267.98950904799
"Northern_brown_bandicoot","high_disp_dispersed_fires",31,7071.0089409826
"Northern_brown_bandicoot","high_disp_dispersed_fires",32,1329.23643377542
"Northern_brown_bandicoot","high_disp_dispersed_fires",33,4529.50967325976
"Northern_brown_bandicoot","high_disp_dispersed_fires",34,12029.9444124895
"Northern_brown_bandicoot","high_disp_dispersed_fires",35,3503.13451773462
"Northern_brown_bandicoot","high_disp_dispersed_fires",36,5366.6733695997
"Northern_brown_bandicoot","high_disp_dispersed_fires",37,4555.88265778678
"Northern_brown_bandicoot","high_disp_dispersed_fires",38,4522.94230342827
"Northern_brown_bandicoot","high_disp_dispersed_fires",39,14691.2414178857
"Northern_brown_bandicoot","high_disp_dispersed_fires",40,6210.8683183209
"Northern_brown_bandicoot","high_disp_dispersed_fires",41,1994.54514426844
"Northern_brown_bandicoot","high_disp_dispersed_fires",42,13300.688409491
"Northern_brown_bandicoot","high_disp_dispersed_fires",43,6004.8014024566
"Northern_brown_bandicoot","high_disp_dispersed_fires",44,10836.6462879209
"Northern_brown_bandicoot","high_disp_dispersed_fires",45,7241.43267702956
"Northern_brown_bandicoot","high_disp_dispersed_fires",46,2177.96867532065
"Northern_brown_bandicoot","high_disp_dispersed_fires",47,3512.48335199582
"Northern_brown_bandicoot","high_disp_dispersed_fires",48,5756.49985118935
"Northern_brown_bandicoot","high_disp_dispersed_fires",49,4386.64117087271
"Northern_brown_bandicoot","high_disp_dispersed_fires",50,1598.70810865732
"Northern_brown_bandicoot","high_disp_dispersed_fires",51,4677.07471720398
"Northern_brown_bandicoot","high_disp_dispersed_fires",52,5364.97415977991
"Northern_brown_bandicoot","high_disp_dispersed_fires",53,7824.85402765357
"Northern_brown_bandicoot","high_disp_dispersed_fires",54,4780.55834803314
"Northern_brown_bandicoot","high_disp_dispersed_fires",55,7349.49924194573
"Northern_brown_bandicoot","high_disp_dispersed_fires",56,6059.65136657451
"Northern_brown_bandicoot","high_disp_dispersed_fires",57,7190.4552856153
"Northern_brown_bandicoot","high_disp_dispersed_fires",58,5631.65023420141
"Northern_brown_bandicoot","high_disp_dispersed_fires",59,6010.8768938917
"Northern_brown_bandicoot","high_disp_dispersed_fires",60,10585.3474185848
"Northern_brown_bandicoot","high_disp_dispersed_fires",61,5824.54922516854
"Northern_brown_bandicoot","high_disp_dispersed_fires",62,9136.10903896955
"Northern_brown_bandicoot","high_disp_dispersed_fires",63,12522.4097492032
"Northern_brown_bandicoot","high_disp_dispersed_fires",64,5983.94089120746
"Northern_brown_bandicoot","high_disp_dispersed_fires",65,13965.1425945096
"Northern_brown_bandicoot","high_disp_dispersed_fires",66,5328.59740915361
"Northern_brown_bandicoot","high_disp_dispersed_fires",67,5676.2121264904
"Northern_brown_bandicoot","high_disp_dispersed_fires",68,6242.1036814463
"Northern_brown_bandicoot","high_disp_dispersed_fires",69,2299.3100799112
"Northern_brown_bandicoot","high_disp_dispersed_fires",70,4722.1810016591
"Northern_brown_bandicoot","high_disp_dispersed_fires",71,2521.2901715365
"Northern_brown_bandicoot","high_disp_dispersed_fires",72,2582.2679920347
"Northern_brown_bandicoot","high_disp_dispersed_fires",73,6639.21881758366
"Northern_brown_bandicoot","high_disp_dispersed_fires",74,9374.76508756395
"Northern_brown_bandicoot","high_disp_dispersed_fires",75,9613.39340617491
"Northern_brown_bandicoot","high_disp_dispersed_fires",76,2712.68227581524
"Northern_brown_bandicoot","high_disp_dispersed_fires",77,8902.05127227144
"Northern_brown_bandicoot","high_disp_dispersed_fires",78,14913.3325752347
"Northern_brown_bandicoot","high_disp_dispersed_fires",79,12271.235196874
"Northern_brown_bandicoot","high_disp_dispersed_fires",80,3521.02851066983
"Northern_brown_bandicoot","high_disp_dispersed_fires",81,1476.22950201919
"Northern_brown_bandicoot","high_disp_dispersed_fires",82,5587.36941550285
"Northern_brown_bandicoot","high_disp_dispersed_fires",83,4404.64062828522
"Northern_brown_bandicoot","high_disp_dispersed_fires",84,1261.35826501013
"Northern_brown_bandicoot","high_disp_dispersed_fires",85,4092.84025054126
"Northern_brown_bandicoot","high_disp_dispersed_fires",86,3071.31567411206
"Northern_brown_bandicoot","high_disp_dispersed_fires",87,7651.55729101738
"Northern_brown_bandicoot","high_disp_dispersed_fires",88,4826.56735983696
"Northern_brown_bandicoot","high_disp_dispersed_fires",89,3863.74596409232
"Northern_brown_bandicoot","high_disp_dispersed_fires",90,5390.63301527833
"Northern_brown_bandicoot","high_disp_dispersed_fires",91,4226.24150687041
"Northern_brown_bandicoot","high_disp_dispersed_fires",92,3407.72819323317
"Northern_brown_bandicoot","high_disp_dispersed_fires",93,4499.84223105513
"Northern_brown_bandicoot","high_disp_dispersed_fires",94,11441.2969080214
"Northern_brown_bandicoot","high_disp_dispersed_fires",95,9937.95741131297
"Northern_brown_bandicoot","high_disp_dispersed_fires",96,3954.86672111936
"Northern_brown_bandicoot","high_disp_dispersed_fires",97,3887.67067087479
"Northern_brown_bandicoot","high_disp_dispersed_fires",98,2400.90776498105
"Northern_brown_bandicoot","high_disp_dispersed_fires",99,4366.31430120326
"Northern_brown_bandicoot","high_disp_dispersed_fires",100,8394.75539919299
"Common_brushtail_possum","low_disp_recorded_fires",1,217.781539087199
"Common_brushtail_possum","low_disp_recorded_fires",2,833.803516443822
"Common_brushtail_possum","low_disp_recorded_fires",3,838.991557119995
"Common_brushtail_possum","low_disp_recorded_fires",4,48.4764234296272
"Common_brushtail_possum","low_disp_recorded_fires",5,989.778200070819
"Common_brushtail_possum","low_disp_recorded_fires",6,257.450043051945
"Common_brushtail_possum","low_disp_recorded_fires",7,382.248262877504
"Common_brushtail_possum","low_disp_recorded_fires",8,1530.55510616456
"Common_brushtail_possum","low_disp_recorded_fires",9,460.895081514355
"Common_brushtail_possum","low_disp_recorded_fires",10,465.887151398394
"Common_brushtail_possum","low_disp_recorded_fires",11,981.47297875788
"Common_brushtail_possum","low_disp_recorded_fires",12,418.262665865232
"Common_brushtail_possum","low_disp_recorded_fires",13,482.283338271938
"Common_brushtail_possum","low_disp_recorded_fires",14,255.76242716919
"Common_brushtail_possum","low_disp_recorded_fires",15,495.213875755513
"Common_brushtail_possum","low_disp_recorded_fires",16,720.090856511796
"Common_brushtail_possum","low_disp_recorded_fires",17,759.614504849812
"Common_brushtail_possum","low_disp_recorded_fires",18,243.753167903425
"Common_brushtail_possum","low_disp_recorded_fires",19,541.987581836995
"Common_brushtail_possum","low_disp_recorded_fires",20,203.754660858146
"Common_brushtail_possum","low_disp_recorded_fires",21,796.538229797969
"Common_brushtail_possum","low_disp_recorded_fires",22,1239.35339180893
"Common_brushtail_possum","low_disp_recorded_fires",23,958.5877831041
"Common_brushtail_possum","low_disp_recorded_fires",24,514.864633099794
"Common_brushtail_possum","low_disp_recorded_fires",25,1205.51644152345
"Common_brushtail_possum","low_disp_recorded_fires",26,474.124565304325
"Common_brushtail_possum","low_disp_recorded_fires",27,3084.2987191746
"Common_brushtail_possum","low_disp_recorded_fires",28,332.679953418319
"Common_brushtail_possum","low_disp_recorded_fires",29,262.514687990135
"Common_brushtail_possum","low_disp_recorded_fires",30,645.115128172305
"Common_brushtail_possum","low_disp_recorded_fires",31,700.132034751714
"Common_brushtail_possum","low_disp_recorded_fires",32,207.701698003355
"Common_brushtail_possum","low_disp_recorded_fires",33,1458.06804979019
"Common_brushtail_possum","low_disp_recorded_fires",34,251.082697169511
"Common_brushtail_possum","low_disp_recorded_fires",35,332.569837158387
"Common_brushtail_possum","low_disp_recorded_fires",36,376.7128858779
"Common_brushtail_possum","low_disp_recorded_fires",37,557.457378601897
"Common_brushtail_possum","low_disp_recorded_fires",38,70.9308980627971
"Common_brushtail_possum","low_disp_recorded_fires",39,360.297007665846
"Common_brushtail_possum","low_disp_recorded_fires",40,536.680688506078
"Common_brushtail_possum","low_disp_recorded_fires",41,269.137861595242
"Common_brushtail_possum","low_disp_recorded_fires",42,309.471318378858
"Common_brushtail_possum","low_disp_recorded_fires",43,163.145220655737
"Common_brushtail_possum","low_disp_recorded_fires",44,1277.87981438228
"Common_brushtail_possum","low_disp_recorded_fires",45,738.795084208647
"Common_brushtail_possum","low_disp_recorded_fires",46,361.524623585225
"Common_brushtail_possum","low_disp_recorded_fires",47,1007.98661173365
"Common_brushtail_possum","low_disp_recorded_fires",48,301.302533938829
"Common_brushtail_possum","low_disp_recorded_fires",49,839.153584065326
"Common_brushtail_possum","low_disp_recorded_fires",50,2951.33962675363
"Common_brushtail_possum","low_disp_recorded_fires",51,841.061275087567
"Common_brushtail_possum","low_disp_recorded_fires",52,351.975923644071
"Common_brushtail_possum","low_disp_recorded_fires",53,120.76860545644
"Common_brushtail_possum","low_disp_recorded_fires",54,1558.83615862366
"Common_brushtail_possum","low_disp_recorded_fires",55,631.015378259487
"Common_brushtail_possum","low_disp_recorded_fires",56,158.376732085829
"Common_brushtail_possum","low_disp_recorded_fires",57,192.880587885003
"Common_brushtail_possum","low_disp_recorded_fires",58,1134.84384569531
"Common_brushtail_possum","low_disp_recorded_fires",59,360.047182132063
"Common_brushtail_possum","low_disp_recorded_fires",60,200.508716280973
"Common_brushtail_possum","low_disp_recorded_fires",61,1931.83653724416
"Common_brushtail_possum","low_disp_recorded_fires",62,1664.55722675294
"Common_brushtail_possum","low_disp_recorded_fires",63,86.4358019825648
"Common_brushtail_possum","low_disp_recorded_fires",64,1456.50967757293
"Common_brushtail_possum","low_disp_recorded_fires",65,565.36539334103
"Common_brushtail_possum","low_disp_recorded_fires",66,124.300124119747
"Common_brushtail_possum","low_disp_recorded_fires",67,277.477536980972
"Common_brushtail_possum","low_disp_recorded_fires",68,364.026770280078
"Common_brushtail_possum","low_disp_recorded_fires",69,108.092933910335
"Common_brushtail_possum","low_disp_recorded_fires",70,35.4962311275178
"Common_brushtail_possum","low_disp_recorded_fires",71,66.0340396563688
"Common_brushtail_possum","low_disp_recorded_fires",72,112.211522246067
"Common_brushtail_possum","low_disp_recorded_fires",73,153.862770711884
"Common_brushtail_possum","low_disp_recorded_fires",74,1299.26108307176
"Common_brushtail_possum","low_disp_recorded_fires",75,283.078919729776
"Common_brushtail_possum","low_disp_recorded_fires",76,467.649634550502
"Common_brushtail_possum","low_disp_recorded_fires",77,384.905731868558
"Common_brushtail_possum","low_disp_recorded_fires",78,394.686189174134
"Common_brushtail_possum","low_disp_recorded_fires",79,150.056161202929
"Common_brushtail_possum","low_disp_recorded_fires",80,296.147629259373
"Common_brushtail_possum","low_disp_recorded_fires",81,536.648267036911
"Common_brushtail_possum","low_disp_recorded_fires",82,203.1405743988
"Common_brushtail_possum","low_disp_recorded_fires",83,29.9343206362166
"Common_brushtail_possum","low_disp_recorded_fires",84,854.729142776907
"Common_brushtail_possum","low_disp_recorded_fires",85,517.226495133875
"Common_brushtail_possum","low_disp_recorded_fires",86,678.666914690143
"Common_brushtail_possum","low_disp_recorded_fires",87,423.7807634501
"Common_brushtail_possum","low_disp_recorded_fires",88,2999.87371363035
"Common_brushtail_possum","low_disp_recorded_fires",89,1135.56490277605
"Common_brushtail_possum","low_disp_recorded_fires",90,375.966869946141
"Common_brushtail_possum","low_disp_recorded_fires",91,432.886890983729
"Common_brushtail_possum","low_disp_recorded_fires",92,606.053302518816
"Common_brushtail_possum","low_disp_recorded_fires",93,571.115427272965
"Common_brushtail_possum","low_disp_recorded_fires",94,487.350779596148
"Common_brushtail_possum","low_disp_recorded_fires",95,146.070244091118
"Common_brushtail_possum","low_disp_recorded_fires",96,878.146490527386
"Common_brushtail_possum","low_disp_recorded_fires",97,1736.96987866416
"Common_brushtail_possum","low_disp_recorded_fires",98,343.004216594081
"Common_brushtail_possum","low_disp_recorded_fires",99,640.736241809901
"Common_brushtail_possum","low_disp_recorded_fires",100,515.981732758417
"Common_brushtail_possum","mod_disp_recorded_fires",1,335.559872712542
"Common_brushtail_possum","mod_disp_recorded_fires",2,330.247790037327
"Common_brushtail_possum","mod_disp_recorded_fires",3,2305.36250981356
"Common_brushtail_possum","mod_disp_recorded_fires",4,1031.83042600344
"Common_brushtail_possum","mod_disp_recorded_fires",5,1137.8725628159
"Common_brushtail_possum","mod_disp_recorded_fires",6,4699.11308518866
"Common_brushtail_possum","mod_disp_recorded_fires",7,1893.78333473077
"Common_brushtail_possum","mod_disp_recorded_fires",8,432.853132102191
"Common_brushtail_possum","mod_disp_recorded_fires",9,463.815810234041
"Common_brushtail_possum","mod_disp_recorded_fires",10,99.3655315568018
"Common_brushtail_possum","mod_disp_recorded_fires",11,199.668288026981
"Common_brushtail_possum","mod_disp_recorded_fires",12,107.580897377906
"Common_brushtail_possum","mod_disp_recorded_fires",13,117.650755925063
"Common_brushtail_possum","mod_disp_recorded_fires",14,424.944611543851
"Common_brushtail_possum","mod_disp_recorded_fires",15,324.524944511846
"Common_brushtail_possum","mod_disp_recorded_fires",16,792.011379322927
"Common_brushtail_possum","mod_disp_recorded_fires",17,1006.93695396806
"Common_brushtail_possum","mod_disp_recorded_fires",18,538.441624899794
"Common_brushtail_possum","mod_disp_recorded_fires",19,360.19306071418
"Common_brushtail_possum","mod_disp_recorded_fires",20,236.930231244164
"Common_brushtail_possum","mod_disp_recorded_fires",21,281.113770572457
"Common_brushtail_possum","mod_disp_recorded_fires",22,662.302351037167
"Common_brushtail_possum","mod_disp_recorded_fires",23,571.700746355848
"Common_brushtail_possum","mod_disp_recorded_fires",24,889.443853111342
"Common_brushtail_possum","mod_disp_recorded_fires",25,202.765681038108
"Common_brushtail_possum","mod_disp_recorded_fires",26,582.100257305495
"Common_brushtail_possum","mod_disp_recorded_fires",27,3411.17600601277
"Common_brushtail_possum","mod_disp_recorded_fires",28,1578.76910206195
"Common_brushtail_possum","mod_disp_recorded_fires",29,1136.40767193968
"Common_brushtail_possum","mod_disp_recorded_fires",30,399.493653735489
"Common_brushtail_possum","mod_disp_recorded_fires",31,1653.84733797948
"Common_brushtail_possum","mod_disp_recorded_fires",32,206.370411212466
"Common_brushtail_possum","mod_disp_recorded_fires",33,2073.25907828633
"Common_brushtail_possum","mod_disp_recorded_fires",34,1268.39409098712
"Common_brushtail_possum","mod_disp_recorded_fires",35,725.146711577021
"Common_brushtail_possum","mod_disp_recorded_fires",36,2458.18037384621
"Common_brushtail_possum","mod_disp_recorded_fires",37,628.715943433824
"Common_brushtail_possum","mod_disp_recorded_fires",38,614.912840649405
"Common_brushtail_possum","mod_disp_recorded_fires",39,1226.81124516846
"Common_brushtail_possum","mod_disp_recorded_fires",40,445.95407863799
"Common_brushtail_possum","mod_disp_recorded_fires",41,491.687835895658
"Common_brushtail_possum","mod_disp_recorded_fires",42,952.16883630008
"Common_brushtail_possum","mod_disp_recorded_fires",43,166.143406465407
"Common_brushtail_possum","mod_disp_recorded_fires",44,720.501069620184
"Common_brushtail_possum","mod_disp_recorded_fires",45,292.467990979592
"Common_brushtail_possum","mod_disp_recorded_fires",46,543.195388189592
"Common_brushtail_possum","mod_disp_recorded_fires",47,2230.70662031688
"Common_brushtail_possum","mod_disp_recorded_fires",48,287.449225263855
"Common_brushtail_possum","mod_disp_recorded_fires",49,517.864971049227
"Common_brushtail_possum","mod_disp_recorded_fires",50,525.872842907898
"Common_brushtail_possum","mod_disp_recorded_fires",51,833.876692330556
"Common_brushtail_possum","mod_disp_recorded_fires",52,1208.28544303178
"Common_brushtail_possum","mod_disp_recorded_fires",53,1058.53530100054
"Common_brushtail_possum","mod_disp_recorded_fires",54,138.266087868322
"Common_brushtail_possum","mod_disp_recorded_fires",55,1034.8895314644
"Common_brushtail_possum","mod_disp_recorded_fires",56,377.2836448223
"Common_brushtail_possum","mod_disp_recorded_fires",57,431.025383863829
"Common_brushtail_possum","mod_disp_recorded_fires",58,218.174679069546
"Common_brushtail_possum","mod_disp_recorded_fires",59,617.575335180497
"Common_brushtail_possum","mod_disp_recorded_fires",60,531.314335518311
"Common_brushtail_possum","mod_disp_recorded_fires",61,1180.48129011636
"Common_brushtail_possum","mod_disp_recorded_fires",62,1333.25888202922
"Common_brushtail_possum","mod_disp_recorded_fires",63,133.330802140275
"Common_brushtail_possum","mod_disp_recorded_fires",64,289.579009015516
"Common_brushtail_possum","mod_disp_recorded_fires",65,342.502004645154
"Common_brushtail_possum","mod_disp_recorded_fires",66,409.24934727418
"Common_brushtail_possum","mod_disp_recorded_fires",67,747.700684957378
"Common_brushtail_possum","mod_disp_recorded_fires",68,247.818219098474
"Common_brushtail_possum","mod_disp_recorded_fires",69,411.155617792805
"Common_brushtail_possum","mod_disp_recorded_fires",70,508.802634576024
"Common_brushtail_possum","mod_disp_recorded_fires",71,412.371738624368
"Common_brushtail_possum","mod_disp_recorded_fires",72,174.783049714497
"Common_brushtail_possum","mod_disp_recorded_fires",73,339.506832542798
"Common_brushtail_possum","mod_disp_recorded_fires",74,117.027336194547
"Common_brushtail_possum","mod_disp_recorded_fires",75,544.238297712018
"Common_brushtail_possum","mod_disp_recorded_fires",76,2229.86523607832
"Common_brushtail_possum","mod_disp_recorded_fires",77,272.174921743304
"Common_brushtail_possum","mod_disp_recorded_fires",78,242.514109405935
"Common_brushtail_possum","mod_disp_recorded_fires",79,984.882408750787
"Common_brushtail_possum","mod_disp_recorded_fires",80,909.002405133243
"Common_brushtail_possum","mod_disp_recorded_fires",81,975.71164980539
"Common_brushtail_possum","mod_disp_recorded_fires",82,1107.87413674459
"Common_brushtail_possum","mod_disp_recorded_fires",83,1494.89645568611
"Common_brushtail_possum","mod_disp_recorded_fires",84,269.878752428821
"Common_brushtail_possum","mod_disp_recorded_fires",85,5117.5019117897
"Common_brushtail_possum","mod_disp_recorded_fires",86,797.587562537866
"Common_brushtail_possum","mod_disp_recorded_fires",87,660.249318074509
"Common_brushtail_possum","mod_disp_recorded_fires",88,246.241920807703
"Common_brushtail_possum","mod_disp_recorded_fires",89,133.284361029801
"Common_brushtail_possum","mod_disp_recorded_fires",90,484.308331882514
"Common_brushtail_possum","mod_disp_recorded_fires",91,211.068578880543
"Common_brushtail_possum","mod_disp_recorded_fires",92,2936.05111451917
"Common_brushtail_possum","mod_disp_recorded_fires",93,1081.56726164338
"Common_brushtail_possum","mod_disp_recorded_fires",94,1179.00459409578
"Common_brushtail_possum","mod_disp_recorded_fires",95,296.019684731166
"Common_brushtail_possum","mod_disp_recorded_fires",96,53.6005336962237
"Common_brushtail_possum","mod_disp_recorded_fires",97,118.627229127112
"Common_brushtail_possum","mod_disp_recorded_fires",98,1283.96354006965
"Common_brushtail_possum","mod_disp_recorded_fires",99,1057.98670597051
"Common_brushtail_possum","mod_disp_recorded_fires",100,94.8628490205981
"Common_brushtail_possum","high_disp_recorded_fires",1,961.702959205046
"Common_brushtail_possum","high_disp_recorded_fires",2,1160.18738270598
"Common_brushtail_possum","high_disp_recorded_fires",3,356.624955971955
"Common_brushtail_possum","high_disp_recorded_fires",4,782.206720896649
"Common_brushtail_possum","high_disp_recorded_fires",5,709.515687923458
"Common_brushtail_possum","high_disp_recorded_fires",6,215.180804400962
"Common_brushtail_possum","high_disp_recorded_fires",7,282.939570180429
"Common_brushtail_possum","high_disp_recorded_fires",8,590.38115216558
"Common_brushtail_possum","high_disp_recorded_fires",9,3647.42430785221
"Common_brushtail_possum","high_disp_recorded_fires",10,689.726197588979
"Common_brushtail_possum","high_disp_recorded_fires",11,502.638080775219
"Common_brushtail_possum","high_disp_recorded_fires",12,369.931391621943
"Common_brushtail_possum","high_disp_recorded_fires",13,817.378264131618
"Common_brushtail_possum","high_disp_recorded_fires",14,1150.84009326555
"Common_brushtail_possum","high_disp_recorded_fires",15,501.920665738663
"Common_brushtail_possum","high_disp_recorded_fires",16,2181.55304154059
"Common_brushtail_possum","high_disp_recorded_fires",17,1123.4532430143
"Common_brushtail_possum","high_disp_recorded_fires",18,736.132226860078
"Common_brushtail_possum","high_disp_recorded_fires",19,1513.30794669186
"Common_brushtail_possum","high_disp_recorded_fires",20,1753.0888105026
"Common_brushtail_possum","high_disp_recorded_fires",21,376.148141636145
"Common_brushtail_possum","high_disp_recorded_fires",22,666.132673712935
"Common_brushtail_possum","high_disp_recorded_fires",23,314.285235665322
"Common_brushtail_possum","high_disp_recorded_fires",24,280.521152415858
"Common_brushtail_possum","high_disp_recorded_fires",25,1770.47968241617
"Common_brushtail_possum","high_disp_recorded_fires",26,205.275288603813
"Common_brushtail_possum","high_disp_recorded_fires",27,662.240036019788
"Common_brushtail_possum","high_disp_recorded_fires",28,1782.93667280379
"Common_brushtail_possum","high_disp_recorded_fires",29,344.016944314347
"Common_brushtail_possum","high_disp_recorded_fires",30,553.6649672388
"Common_brushtail_possum","high_disp_recorded_fires",31,900.183024656121
"Common_brushtail_possum","high_disp_recorded_fires",32,619.171354281279
"Common_brushtail_possum","high_disp_recorded_fires",33,97.3446223313029
"Common_brushtail_possum","high_disp_recorded_fires",34,281.048250599804
"Common_brushtail_possum","high_disp_recorded_fires",35,694.987070285177
"Common_brushtail_possum","high_disp_recorded_fires",36,317.030043172
"Common_brushtail_possum","high_disp_recorded_fires",37,1057.30692658611
"Common_brushtail_possum","high_disp_recorded_fires",38,251.332990261483
"Common_brushtail_possum","high_disp_recorded_fires",39,331.022897386334
"Common_brushtail_possum","high_disp_recorded_fires",40,310.397567243391
"Common_brushtail_possum","high_disp_recorded_fires",41,294.193773024948
"Common_brushtail_possum","high_disp_recorded_fires",42,848.235012448708
"Common_brushtail_possum","high_disp_recorded_fires",43,119.211259338653
"Common_brushtail_possum","high_disp_recorded_fires",44,670.45503095174
"Common_brushtail_possum","high_disp_recorded_fires",45,640.598707396524
"Common_brushtail_possum","high_disp_recorded_fires",46,645.730895361391
"Common_brushtail_possum","high_disp_recorded_fires",47,445.052710188722
"Common_brushtail_possum","high_disp_recorded_fires",48,123.653590332089
"Common_brushtail_possum","high_disp_recorded_fires",49,704.046488172062
"Common_brushtail_possum","high_disp_recorded_fires",50,1138.94752263156
"Common_brushtail_possum","high_disp_recorded_fires",51,127.098159448001
"Common_brushtail_possum","high_disp_recorded_fires",52,970.675446674242
"Common_brushtail_possum","high_disp_recorded_fires",53,225.826785598853
"Common_brushtail_possum","high_disp_recorded_fires",54,892.19913161388
"Common_brushtail_possum","high_disp_recorded_fires",55,1719.61636413277
"Common_brushtail_possum","high_disp_recorded_fires",56,586.609601384973
"Common_brushtail_possum","high_disp_recorded_fires",57,522.602924409517
"Common_brushtail_possum","high_disp_recorded_fires",58,292.506398370382
"Common_brushtail_possum","high_disp_recorded_fires",59,960.085186766319
"Common_brushtail_possum","high_disp_recorded_fires",60,196.557990563351
"Common_brushtail_possum","high_disp_recorded_fires",61,213.048510551405
"Common_brushtail_possum","high_disp_recorded_fires",62,798.342264282766
"Common_brushtail_possum","high_disp_recorded_fires",63,159.153149310514
"Common_brushtail_possum","high_disp_recorded_fires",64,220.632442104644
"Common_brushtail_possum","high_disp_recorded_fires",65,559.919706945591
"Common_brushtail_possum","high_disp_recorded_fires",66,424.429853263274
"Common_brushtail_possum","high_disp_recorded_fires",67,560.919921345312
