"Scenario","Replicate","Final_Abundance"
"Common_brushtail_possum_mod_disp_dispersed_fires",2,272.323856183332
"Common_brushtail_possum_mod_disp_dispersed_fires",3,1788.12289415114
"Common_brushtail_possum_mod_disp_dispersed_fires",4,698.166899117848
"Common_brushtail_possum_mod_disp_dispersed_fires",5,1394.09014145797
"Common_brushtail_possum_mod_disp_dispersed_fires",6,845.70922683621
"Common_brushtail_possum_mod_disp_dispersed_fires",7,1347.42614957064
"Common_brushtail_possum_mod_disp_dispersed_fires",8,86.2993447846241
"Common_brushtail_possum_mod_disp_dispersed_fires",9,75.2436549736332
"Common_brushtail_possum_mod_disp_dispersed_fires",10,504.60231818925
"Common_brushtail_possum_mod_disp_dispersed_fires",11,34.7640255076133
"Common_brushtail_possum_mod_disp_dispersed_fires",12,1187.29525204485
"Common_brushtail_possum_mod_disp_dispersed_fires",13,328.695359909632
"Common_brushtail_possum_mod_disp_dispersed_fires",14,355.132804123229
"Common_brushtail_possum_mod_disp_dispersed_fires",15,65.3345329842648
"Common_brushtail_possum_mod_disp_dispersed_fires",16,71.6556010573238
"Common_brushtail_possum_mod_disp_dispersed_fires",17,1759.41643158636
"Common_brushtail_possum_mod_disp_dispersed_fires",18,1033.09349779407
"Common_brushtail_possum_mod_disp_dispersed_fires",19,101.10166539279
"Common_brushtail_possum_mod_disp_dispersed_fires",20,108.330167346623
"Common_brushtail_possum_mod_disp_dispersed_fires",21,55.414201972552
"Common_brushtail_possum_mod_disp_dispersed_fires",22,468.385528470587
"Common_brushtail_possum_mod_disp_dispersed_fires",23,1319.78251250156
"Common_brushtail_possum_mod_disp_dispersed_fires",24,69.5467252501815
"Common_brushtail_possum_mod_disp_dispersed_fires",25,449.400616744546
"Common_brushtail_possum_mod_disp_dispersed_fires",26,208.274416099902
"Common_brushtail_possum_mod_disp_dispersed_fires",27,2001.44290187625
"Common_brushtail_possum_mod_disp_dispersed_fires",28,94.0625530847104
"Common_brushtail_possum_mod_disp_dispersed_fires",29,106.114621642688
"Common_brushtail_possum_mod_disp_dispersed_fires",30,454.834067836038
"Common_brushtail_possum_mod_disp_dispersed_fires",31,168.93579037751
"Common_brushtail_possum_mod_disp_dispersed_fires",32,258.238864034763
"Common_brushtail_possum_mod_disp_dispersed_fires",33,264.402731948842
"Common_brushtail_possum_mod_disp_dispersed_fires",34,39.6741861853711
"Common_brushtail_possum_mod_disp_dispersed_fires",35,98.1996773807228
"Common_brushtail_possum_mod_disp_dispersed_fires",36,313.147102962781
"Common_brushtail_possum_mod_disp_dispersed_fires",37,373.100638941615
"Common_brushtail_possum_mod_disp_dispersed_fires",38,1808.13216684899
"Common_brushtail_possum_mod_disp_dispersed_fires",39,314.647709913381
"Common_brushtail_possum_mod_disp_dispersed_fires",40,399.231636580725
"Common_brushtail_possum_mod_disp_dispersed_fires",41,66.3604022434943
"Common_brushtail_possum_mod_disp_dispersed_fires",42,134.50767745294
"Common_brushtail_possum_mod_disp_dispersed_fires",43,1403.15242751047
"Common_brushtail_possum_mod_disp_dispersed_fires",44,52.8612013354185
"Common_brushtail_possum_mod_disp_dispersed_fires",45,980.853412530679
"Common_brushtail_possum_mod_disp_dispersed_fires",46,110.466990661951
"Common_brushtail_possum_mod_disp_dispersed_fires",47,294.175925814093
"Common_brushtail_possum_mod_disp_dispersed_fires",48,205.91753898875
"Common_brushtail_possum_mod_disp_dispersed_fires",49,450.28602653158
"Common_brushtail_possum_mod_disp_dispersed_fires",50,425.156066268413
"Common_brushtail_possum_mod_disp_dispersed_fires",51,790.561746618789
"Common_brushtail_possum_mod_disp_dispersed_fires",52,245.947196430902
"Common_brushtail_possum_mod_disp_dispersed_fires",53,464.195936617678
"Common_brushtail_possum_mod_disp_dispersed_fires",54,1866.94627948604
"Common_brushtail_possum_mod_disp_dispersed_fires",55,193.934766747192
"Common_brushtail_possum_mod_disp_dispersed_fires",56,2186.42129520323
"Common_brushtail_possum_mod_disp_dispersed_fires",57,1363.40251758252
"Common_brushtail_possum_mod_disp_dispersed_fires",58,561.022452374116
"Common_brushtail_possum_mod_disp_dispersed_fires",59,10.0986752126904
"Common_brushtail_possum_mod_disp_dispersed_fires",60,173.449115515233
"Common_brushtail_possum_mod_disp_dispersed_fires",61,816.336067776715
"Common_brushtail_possum_mod_disp_dispersed_fires",62,1146.96233573974
"Common_brushtail_possum_mod_disp_dispersed_fires",63,995.07897017871
"Common_brushtail_possum_mod_disp_dispersed_fires",64,979.160244838858
"Common_brushtail_possum_mod_disp_dispersed_fires",65,185.764151603352
"Common_brushtail_possum_mod_disp_dispersed_fires",66,57.1974507336447
"Common_brushtail_possum_mod_disp_dispersed_fires",67,15275.8386075623
"Common_brushtail_possum_mod_disp_dispersed_fires",68,1722.54304800505
"Common_brushtail_possum_mod_disp_dispersed_fires",69,511.902833623911
"Common_brushtail_possum_mod_disp_dispersed_fires",70,158.960851800767
"Common_brushtail_possum_mod_disp_dispersed_fires",71,60.2824313826146
"Common_brushtail_possum_mod_disp_dispersed_fires",72,1479.1783670677
"Common_brushtail_possum_mod_disp_dispersed_fires",73,399.125172043865
"Common_brushtail_possum_mod_disp_dispersed_fires",74,239.166168606672
"Common_brushtail_possum_mod_disp_dispersed_fires",75,709.732519354661
"Common_brushtail_possum_mod_disp_dispersed_fires",76,237.945917820264
"Common_brushtail_possum_mod_disp_dispersed_fires",77,187.382920542076
"Common_brushtail_possum_mod_disp_dispersed_fires",78,681.641906554063
"Common_brushtail_possum_mod_disp_dispersed_fires",79,955.07035414623
"Common_brushtail_possum_mod_disp_dispersed_fires",80,122.102783958251
"Common_brushtail_possum_mod_disp_dispersed_fires",81,304.357505921472
"Common_brushtail_possum_mod_disp_dispersed_fires",82,425.162760057023
"Common_brushtail_possum_mod_disp_dispersed_fires",83,227.690816187043
"Common_brushtail_possum_mod_disp_dispersed_fires",84,142.235454005196
"Common_brushtail_possum_mod_disp_dispersed_fires",85,217.677584917061
"Common_brushtail_possum_mod_disp_dispersed_fires",86,157.151419132221
"Common_brushtail_possum_mod_disp_dispersed_fires",87,73.4985626471574
"Common_brushtail_possum_mod_disp_dispersed_fires",88,447.559405721906
"Common_brushtail_possum_mod_disp_dispersed_fires",89,701.923995617632
"Common_brushtail_possum_mod_disp_dispersed_fires",90,117.414291209394
"Common_brushtail_possum_mod_disp_dispersed_fires",91,200.953096033831
"Common_brushtail_possum_mod_disp_dispersed_fires",92,384.402326708731
"Common_brushtail_possum_mod_disp_dispersed_fires",93,134.559095026273
"Common_brushtail_possum_mod_disp_dispersed_fires",94,551.749101982631
"Common_brushtail_possum_mod_disp_dispersed_fires",95,68.6747367157212
"Common_brushtail_possum_mod_disp_dispersed_fires",96,115.000083890738
"Common_brushtail_possum_mod_disp_dispersed_fires",97,176.014474283996
"Common_brushtail_possum_mod_disp_dispersed_fires",98,366.765959362627
"Common_brushtail_possum_mod_disp_dispersed_fires",99,345.777846330419
"Common_brushtail_possum_mod_disp_dispersed_fires",100,1509.5520706418
"Common_brushtail_possum_high_disp_dispersed_fires",1,108.242489081289
"Common_brushtail_possum_high_disp_dispersed_fires",2,1021.40897467516
"Common_brushtail_possum_high_disp_dispersed_fires",3,466.435272362926
"Common_brushtail_possum_high_disp_dispersed_fires",4,136.160692148411
"Common_brushtail_possum_high_disp_dispersed_fires",5,273.227388454805
"Common_brushtail_possum_high_disp_dispersed_fires",6,1094.50457850323
"Common_brushtail_possum_high_disp_dispersed_fires",7,260.268791935118
"Common_brushtail_possum_high_disp_dispersed_fires",8,1238.07053822958
"Common_brushtail_possum_high_disp_dispersed_fires",9,1107.43774364002
"Common_brushtail_possum_high_disp_dispersed_fires",10,655.625947649674
"Common_brushtail_possum_high_disp_dispersed_fires",11,71.6432785595276
"Common_brushtail_possum_high_disp_dispersed_fires",12,644.565808283787
"Common_brushtail_possum_high_disp_dispersed_fires",13,199.044299421384
"Common_brushtail_possum_high_disp_dispersed_fires",14,224.312815960606
"Common_brushtail_possum_high_disp_dispersed_fires",15,608.478675286007
"Common_brushtail_possum_high_disp_dispersed_fires",16,1619.82649356879
"Common_brushtail_possum_high_disp_dispersed_fires",17,684.562555678957
"Common_brushtail_possum_high_disp_dispersed_fires",18,140.896264099513
"Common_brushtail_possum_high_disp_dispersed_fires",19,820.933839878102
"Common_brushtail_possum_high_disp_dispersed_fires",20,279.461170848509
"Common_brushtail_possum_high_disp_dispersed_fires",21,111.87912218095
"Common_brushtail_possum_high_disp_dispersed_fires",22,217.083289100624
"Common_brushtail_possum_high_disp_dispersed_fires",23,74.4039024274739
"Common_brushtail_possum_high_disp_dispersed_fires",24,56.5844033359763
"Common_brushtail_possum_high_disp_dispersed_fires",25,249.303963801255
"Common_brushtail_possum_high_disp_dispersed_fires",26,122.281615144821
"Common_brushtail_possum_high_disp_dispersed_fires",27,1802.74274724075
"Common_brushtail_possum_high_disp_dispersed_fires",28,192.045994320301
"Common_brushtail_possum_high_disp_dispersed_fires",29,1031.23840572038
"Common_brushtail_possum_high_disp_dispersed_fires",30,626.756959966922
"Common_brushtail_possum_high_disp_dispersed_fires",31,1384.23223701587
"Common_brushtail_possum_high_disp_dispersed_fires",32,100.585447384448
"Common_brushtail_possum_high_disp_dispersed_fires",33,585.328402624575
"Common_brushtail_possum_high_disp_dispersed_fires",34,258.45061641554
"Common_brushtail_possum_high_disp_dispersed_fires",35,108.730631007751
"Common_brushtail_possum_high_disp_dispersed_fires",36,97.1677321421548
"Common_brushtail_possum_high_disp_dispersed_fires",37,240.028183974707
"Common_brushtail_possum_high_disp_dispersed_fires",38,161.26971585983
"Common_brushtail_possum_high_disp_dispersed_fires",39,1730.42462150662
"Common_brushtail_possum_high_disp_dispersed_fires",40,166.671449898907
"Common_brushtail_possum_high_disp_dispersed_fires",41,46.2979666837062
"Common_brushtail_possum_high_disp_dispersed_fires",42,187.481138839317
"Common_brushtail_possum_high_disp_dispersed_fires",43,347.273100058009
"Common_brushtail_possum_high_disp_dispersed_fires",44,169.452706946644
"Common_brushtail_possum_high_disp_dispersed_fires",45,640.145161379045
"Common_brushtail_possum_high_disp_dispersed_fires",46,1235.25046004838
"Common_brushtail_possum_high_disp_dispersed_fires",47,1133.62757313516
"Common_brushtail_possum_high_disp_dispersed_fires",48,300.150771251462
"Common_brushtail_possum_high_disp_dispersed_fires",49,309.669351309442
"Common_brushtail_possum_high_disp_dispersed_fires",50,145.935488258763
"Common_brushtail_possum_high_disp_dispersed_fires",51,19.5761999991344
"Common_brushtail_possum_high_disp_dispersed_fires",52,8.08477785027608
"Common_brushtail_possum_high_disp_dispersed_fires",53,91.4509000869244
"Common_brushtail_possum_high_disp_dispersed_fires",54,844.377884405097
"Common_brushtail_possum_high_disp_dispersed_fires",55,364.123944314118
"Common_brushtail_possum_high_disp_dispersed_fires",56,1465.4275245581
"Common_brushtail_possum_high_disp_dispersed_fires",57,753.348919159869
"Common_brushtail_possum_high_disp_dispersed_fires",58,182.301365041574
"Common_brushtail_possum_high_disp_dispersed_fires",59,16.4576695238844
"Common_brushtail_possum_high_disp_dispersed_fires",60,1993.371021898
"Common_brushtail_possum_high_disp_dispersed_fires",61,62.6840692916802
"Common_brushtail_possum_high_disp_dispersed_fires",62,51.9556637140757
"Common_brushtail_possum_high_disp_dispersed_fires",63,181.95019186937
"Common_brushtail_possum_high_disp_dispersed_fires",64,30.3365989764863
"Common_brushtail_possum_high_disp_dispersed_fires",65,168.364165857876
"Common_brushtail_possum_high_disp_dispersed_fires",66,178.123890799865
"Common_brushtail_possum_high_disp_dispersed_fires",67,560.523870535417
"Common_brushtail_possum_high_disp_dispersed_fires",68,557.118654768421
"Common_brushtail_possum_high_disp_dispersed_fires",69,64.6908146026841
"Common_brushtail_possum_high_disp_dispersed_fires",70,294.513668905358
"Common_brushtail_possum_high_disp_dispersed_fires",71,453.453996892747
"Common_brushtail_possum_high_disp_dispersed_fires",72,65.0157426104345
"Common_brushtail_possum_high_disp_dispersed_fires",73,99.6221809243237
"Common_brushtail_possum_high_disp_dispersed_fires",74,144.75317084229
"Common_brushtail_possum_high_disp_dispersed_fires",75,1482.00284797024
"Common_brushtail_possum_high_disp_dispersed_fires",76,160.804321885785
"Common_brushtail_possum_high_disp_dispersed_fires",77,161.717388084232
"Common_brushtail_possum_high_disp_dispersed_fires",78,200.19512943039
"Common_brushtail_possum_high_disp_dispersed_fires",79,407.455426169821
"Common_brushtail_possum_high_disp_dispersed_fires",80,335.31212556042
"Common_brushtail_possum_high_disp_dispersed_fires",81,6067.73780719585
"Common_brushtail_possum_high_disp_dispersed_fires",82,1573.7614484698
"Common_brushtail_possum_high_disp_dispersed_fires",83,349.799315667225
"Common_brushtail_possum_high_disp_dispersed_fires",84,2697.1390408947
"Common_brushtail_possum_high_disp_dispersed_fires",85,232.010981395536
"Common_brushtail_possum_high_disp_dispersed_fires",86,905.578547494032
"Common_brushtail_possum_high_disp_dispersed_fires",87,425.442312664834
"Common_brushtail_possum_high_disp_dispersed_fires",88,126.439984360679
"Common_brushtail_possum_high_disp_dispersed_fires",89,781.885343452811
"Common_brushtail_possum_high_disp_dispersed_fires",90,270.77356798035
"Common_brushtail_possum_high_disp_dispersed_fires",91,134.999001370811
"Common_brushtail_possum_high_disp_dispersed_fires",92,218.347062201483
"Common_brushtail_possum_high_disp_dispersed_fires",93,123.731317007891
"Common_brushtail_possum_high_disp_dispersed_fires",94,996.337035250714
"Common_brushtail_possum_high_disp_dispersed_fires",95,144.876013307136
"Common_brushtail_possum_high_disp_dispersed_fires",96,242.467730645962
"Common_brushtail_possum_high_disp_dispersed_fires",97,25.1136257678322
"Common_brushtail_possum_high_disp_dispersed_fires",98,653.902710963877
"Common_brushtail_possum_high_disp_dispersed_fires",99,44.6092665067531
"Common_brushtail_possum_high_disp_dispersed_fires",100,12.6658315221297
"Grassland_melomys_low_disp_recorded_fires",1,311.424249083625
"Grassland_melomys_low_disp_recorded_fires",2,211.998831427024
"Grassland_melomys_low_disp_recorded_fires",3,158.09283315489
"Grassland_melomys_low_disp_recorded_fires",4,61.89737180049
"Grassland_melomys_low_disp_recorded_fires",5,167.115835998099
"Grassland_melomys_low_disp_recorded_fires",6,183.447713731926
"Grassland_melomys_low_disp_recorded_fires",7,48.9093293460132
"Grassland_melomys_low_disp_recorded_fires",8,221.218213643637
"Grassland_melomys_low_disp_recorded_fires",9,251.152405095932
"Grassland_melomys_low_disp_recorded_fires",10,499.326720195929
"Grassland_melomys_low_disp_recorded_fires",11,462.806642332343
"Grassland_melomys_low_disp_recorded_fires",12,355.743671619246
"Grassland_melomys_low_disp_recorded_fires",13,137.645493846706
"Grassland_melomys_low_disp_recorded_fires",14,145.331854770085
"Grassland_melomys_low_disp_recorded_fires",15,167.359327629791
"Grassland_melomys_low_disp_recorded_fires",16,142.269480573076
"Grassland_melomys_low_disp_recorded_fires",17,165.312082674182
"Grassland_melomys_low_disp_recorded_fires",18,188.568440546779
"Grassland_melomys_low_disp_recorded_fires",19,122.483608278153
"Grassland_melomys_low_disp_recorded_fires",20,47.2209616717644
"Grassland_melomys_low_disp_recorded_fires",21,95.3889987385196
"Grassland_melomys_low_disp_recorded_fires",22,200.741392471771
"Grassland_melomys_low_disp_recorded_fires",23,369.205998437715
"Grassland_melomys_low_disp_recorded_fires",24,295.782384489788
"Grassland_melomys_low_disp_recorded_fires",25,340.637379181507
"Grassland_melomys_low_disp_recorded_fires",26,148.490178103448
"Grassland_melomys_low_disp_recorded_fires",27,241.535528402046
"Grassland_melomys_low_disp_recorded_fires",28,127.908125153457
"Grassland_melomys_low_disp_recorded_fires",29,95.5392402728982
"Grassland_melomys_low_disp_recorded_fires",30,188.704219173274
"Grassland_melomys_low_disp_recorded_fires",31,90.3273424759862
"Grassland_melomys_low_disp_recorded_fires",32,349.95429622269
"Grassland_melomys_low_disp_recorded_fires",33,169.967770770935
"Grassland_melomys_low_disp_recorded_fires",34,137.46695400993
"Grassland_melomys_low_disp_recorded_fires",35,208.007516521629
"Grassland_melomys_low_disp_recorded_fires",36,229.774602043908
"Grassland_melomys_low_disp_recorded_fires",37,260.179371235326
"Grassland_melomys_low_disp_recorded_fires",38,97.9436701401389
"Grassland_melomys_low_disp_recorded_fires",39,317.174895455611
"Grassland_melomys_low_disp_recorded_fires",40,259.321717383924
"Grassland_melomys_low_disp_recorded_fires",41,113.722607962606
"Grassland_melomys_low_disp_recorded_fires",42,248.85043979422
"Grassland_melomys_low_disp_recorded_fires",43,151.641550484189
"Grassland_melomys_low_disp_recorded_fires",44,173.758348870218
"Grassland_melomys_low_disp_recorded_fires",45,49.7191831154435
"Grassland_melomys_low_disp_recorded_fires",46,179.401861999418
"Grassland_melomys_low_disp_recorded_fires",47,72.5768876319549
"Grassland_melomys_low_disp_recorded_fires",48,348.633991453559
"Grassland_melomys_low_disp_recorded_fires",49,679.17939602885
"Grassland_melomys_low_disp_recorded_fires",50,86.6626801865587
"Grassland_melomys_low_disp_recorded_fires",51,64.4622212782959
"Grassland_melomys_low_disp_recorded_fires",52,166.158948001637
"Grassland_melomys_low_disp_recorded_fires",53,81.2074061832157
"Grassland_melomys_low_disp_recorded_fires",54,167.850913456242
"Grassland_melomys_low_disp_recorded_fires",55,227.714414366125
"Grassland_melomys_low_disp_recorded_fires",56,268.332728644435
"Grassland_melomys_low_disp_recorded_fires",57,105.36499474278
"Grassland_melomys_low_disp_recorded_fires",58,300.033301855638
"Grassland_melomys_low_disp_recorded_fires",59,65.1537807243977
"Grassland_melomys_low_disp_recorded_fires",60,50.4478671216465
"Grassland_melomys_low_disp_recorded_fires",61,200.203402944389
"Grassland_melomys_low_disp_recorded_fires",62,167.033941727339
"Grassland_melomys_low_disp_recorded_fires",63,189.410150124754
"Grassland_melomys_low_disp_recorded_fires",64,76.8821306239168
"Grassland_melomys_low_disp_recorded_fires",65,94.9787423916388
"Grassland_melomys_low_disp_recorded_fires",66,95.4076728049333
"Grassland_melomys_low_disp_recorded_fires",67,25.2864117360595
"Grassland_melomys_low_disp_recorded_fires",68,130.284315642595
"Grassland_melomys_low_disp_recorded_fires",69,330.251735008562
"Grassland_melomys_low_disp_recorded_fires",70,40.8749280508508
"Grassland_melomys_low_disp_recorded_fires",71,317.19040730906
"Grassland_melomys_low_disp_recorded_fires",72,179.269167589548
"Grassland_melomys_low_disp_recorded_fires",73,591.586493796078
"Grassland_melomys_low_disp_recorded_fires",74,226.150830952027
"Grassland_melomys_low_disp_recorded_fires",75,29.8328324332737
"Grassland_melomys_low_disp_recorded_fires",76,204.529290252175
"Grassland_melomys_low_disp_recorded_fires",77,578.040933216645
"Grassland_melomys_low_disp_recorded_fires",78,210.547835617332
"Grassland_melomys_low_disp_recorded_fires",79,260.282764978814
"Grassland_melomys_low_disp_recorded_fires",80,226.174455305204
"Grassland_melomys_low_disp_recorded_fires",81,66.0334985194591
"Grassland_melomys_low_disp_recorded_fires",82,64.5714961388753
"Grassland_melomys_low_disp_recorded_fires",83,59.3185977930372
"Grassland_melomys_low_disp_recorded_fires",84,114.451170246989
"Grassland_melomys_low_disp_recorded_fires",85,84.3185641092465
"Grassland_melomys_low_disp_recorded_fires",86,101.860010980501
"Grassland_melomys_low_disp_recorded_fires",87,97.4925888620991
"Grassland_melomys_low_disp_recorded_fires",88,190.767606139783
"Grassland_melomys_low_disp_recorded_fires",89,99.3727184167535
"Grassland_melomys_low_disp_recorded_fires",90,162.399907285891
"Grassland_melomys_low_disp_recorded_fires",91,515.288880975729
"Grassland_melomys_low_disp_recorded_fires",92,99.0418289647997
"Grassland_melomys_low_disp_recorded_fires",93,75.1435119007991
"Grassland_melomys_low_disp_recorded_fires",94,94.0253148195
"Grassland_melomys_low_disp_recorded_fires",95,139.43642862954
"Grassland_melomys_low_disp_recorded_fires",96,119.936170126323
"Grassland_melomys_low_disp_recorded_fires",97,1081.63286132564
"Grassland_melomys_low_disp_recorded_fires",98,93.9547371861099
"Grassland_melomys_low_disp_recorded_fires",99,78.5340903104196
"Grassland_melomys_low_disp_recorded_fires",100,129.371819451055
"Grassland_melomys_mod_disp_recorded_fires",1,171.328428628692
"Grassland_melomys_mod_disp_recorded_fires",2,91.8898426689143
"Grassland_melomys_mod_disp_recorded_fires",3,124.31166569918
"Grassland_melomys_mod_disp_recorded_fires",4,128.310027738315
"Grassland_melomys_mod_disp_recorded_fires",5,113.162258408736
"Grassland_melomys_mod_disp_recorded_fires",6,167.163303359559
"Grassland_melomys_mod_disp_recorded_fires",7,38.3148609632529
"Grassland_melomys_mod_disp_recorded_fires",8,154.126167284573
"Grassland_melomys_mod_disp_recorded_fires",9,37.1062211062242
"Grassland_melomys_mod_disp_recorded_fires",10,140.175906358851
"Grassland_melomys_mod_disp_recorded_fires",11,67.6205821864076
"Grassland_melomys_mod_disp_recorded_fires",12,159.152015854394
"Grassland_melomys_mod_disp_recorded_fires",13,148.200846611425
"Grassland_melomys_mod_disp_recorded_fires",14,28.0472799103694
"Grassland_melomys_mod_disp_recorded_fires",15,106.351545198475
"Grassland_melomys_mod_disp_recorded_fires",16,78.1219895929766
"Grassland_melomys_mod_disp_recorded_fires",17,54.7083359981387
"Grassland_melomys_mod_disp_recorded_fires",18,541.778236825976
"Grassland_melomys_mod_disp_recorded_fires",19,151.22608005305
"Grassland_melomys_mod_disp_recorded_fires",20,107.101310552224
"Grassland_melomys_mod_disp_recorded_fires",21,81.4235313778579
"Grassland_melomys_mod_disp_recorded_fires",22,234.691037673181
"Grassland_melomys_mod_disp_recorded_fires",23,163.667416484692
"Grassland_melomys_mod_disp_recorded_fires",24,75.5325830258782
"Grassland_melomys_mod_disp_recorded_fires",25,253.495543370992
"Grassland_melomys_mod_disp_recorded_fires",26,62.2568135945983
"Grassland_melomys_mod_disp_recorded_fires",27,49.2290288580803
"Grassland_melomys_mod_disp_recorded_fires",28,156.127927180264
"Grassland_melomys_mod_disp_recorded_fires",29,147.257635277897
"Grassland_melomys_mod_disp_recorded_fires",30,270.335168522918
"Grassland_melomys_mod_disp_recorded_fires",31,417.458569825323
"Grassland_melomys_mod_disp_recorded_fires",32,288.358385083004
"Grassland_melomys_mod_disp_recorded_fires",33,228.889951876433
"Grassland_melomys_mod_disp_recorded_fires",34,114.864216874962
"Grassland_melomys_mod_disp_recorded_fires",35,202.683955117772
"Grassland_melomys_mod_disp_recorded_fires",36,169.80253183477
"Grassland_melomys_mod_disp_recorded_fires",37,104.466491887356
"Grassland_melomys_mod_disp_recorded_fires",38,165.502482650359
"Grassland_melomys_mod_disp_recorded_fires",39,309.083269805252
"Grassland_melomys_mod_disp_recorded_fires",40,511.115631979777
"Grassland_melomys_mod_disp_recorded_fires",41,115.604818405747
"Grassland_melomys_mod_disp_recorded_fires",42,328.659841035398
"Grassland_melomys_mod_disp_recorded_fires",43,463.782062841889
"Grassland_melomys_mod_disp_recorded_fires",44,494.738235956793
"Grassland_melomys_mod_disp_recorded_fires",45,140.56907031839
"Grassland_melomys_mod_disp_recorded_fires",46,220.860759777841
"Grassland_melomys_mod_disp_recorded_fires",47,117.06681241026
"Grassland_melomys_mod_disp_recorded_fires",48,76.6052487357241
"Grassland_melomys_mod_disp_recorded_fires",49,44.7109988279378
"Grassland_melomys_mod_disp_recorded_fires",50,210.057679234426
"Grassland_melomys_mod_disp_recorded_fires",51,196.036338900148
"Grassland_melomys_mod_disp_recorded_fires",52,102.298063387803
"Grassland_melomys_mod_disp_recorded_fires",53,195.438712033729
"Grassland_melomys_mod_disp_recorded_fires",54,58.0811076357468
"Grassland_melomys_mod_disp_recorded_fires",55,85.8071386028435
"Grassland_melomys_mod_disp_recorded_fires",56,165.346071314274
"Grassland_melomys_mod_disp_recorded_fires",57,506.121011581585
"Grassland_melomys_mod_disp_recorded_fires",58,200.09598691638
"Grassland_melomys_mod_disp_recorded_fires",59,49.2927672466541
"Grassland_melomys_mod_disp_recorded_fires",60,61.317511655495
"Grassland_melomys_mod_disp_recorded_fires",61,149.489457362596
"Grassland_melomys_mod_disp_recorded_fires",62,117.109025850433
"Grassland_melomys_mod_disp_recorded_fires",63,190.013924003877
"Grassland_melomys_mod_disp_recorded_fires",64,168.706825528769
"Grassland_melomys_mod_disp_recorded_fires",65,97.503067488849
"Grassland_melomys_mod_disp_recorded_fires",66,163.435880121364
"Grassland_melomys_mod_disp_recorded_fires",67,44.4144436684183
"Grassland_melomys_mod_disp_recorded_fires",68,51.3162355509417
"Grassland_melomys_mod_disp_recorded_fires",69,306.939015039639
"Grassland_melomys_mod_disp_recorded_fires",70,61.0660768602093
"Grassland_melomys_mod_disp_recorded_fires",71,81.4559312250283
"Grassland_melomys_mod_disp_recorded_fires",72,67.6167081331863
"Grassland_melomys_mod_disp_recorded_fires",73,238.700529598426
"Grassland_melomys_mod_disp_recorded_fires",74,73.2223926863028
"Grassland_melomys_mod_disp_recorded_fires",75,111.795293948562
"Grassland_melomys_mod_disp_recorded_fires",76,151.145455511132
"Grassland_melomys_mod_disp_recorded_fires",77,32.1113691808686
"Grassland_melomys_mod_disp_recorded_fires",78,178.206275942317
"Grassland_melomys_mod_disp_recorded_fires",79,90.8463888521179
"Grassland_melomys_mod_disp_recorded_fires",80,300.734219155486
"Grassland_melomys_mod_disp_recorded_fires",81,101.571571135719
"Grassland_melomys_mod_disp_recorded_fires",82,47.5526552387159
"Grassland_melomys_mod_disp_recorded_fires",83,717.859329405366
"Grassland_melomys_mod_disp_recorded_fires",84,107.202635528498
"Grassland_melomys_mod_disp_recorded_fires",85,324.314118907677
"Grassland_melomys_mod_disp_recorded_fires",86,285.945278244432
"Grassland_melomys_mod_disp_recorded_fires",87,167.024752495734
"Grassland_melomys_mod_disp_recorded_fires",88,72.1085988865837
"Grassland_melomys_mod_disp_recorded_fires",89,237.773812711328
"Grassland_melomys_mod_disp_recorded_fires",90,33.9869502787109
"Grassland_melomys_mod_disp_recorded_fires",91,45.9986803519666
"Grassland_melomys_mod_disp_recorded_fires",92,262.339406300637
"Grassland_melomys_mod_disp_recorded_fires",93,217.89048348219
"Grassland_melomys_mod_disp_recorded_fires",94,102.80700214391
"Grassland_melomys_mod_disp_recorded_fires",95,156.976463056197
"Grassland_melomys_mod_disp_recorded_fires",96,101.340243443675
"Grassland_melomys_mod_disp_recorded_fires",97,284.701063542554
"Grassland_melomys_mod_disp_recorded_fires",98,332.595798622958
"Grassland_melomys_mod_disp_recorded_fires",99,110.576570002684
"Grassland_melomys_mod_disp_recorded_fires",100,130.599118255776
"Grassland_melomys_high_disp_recorded_fires",1,345.397542351037
"Grassland_melomys_high_disp_recorded_fires",2,390.627254031892
"Grassland_melomys_high_disp_recorded_fires",3,532.348822378396
"Grassland_melomys_high_disp_recorded_fires",4,90.774763200646
"Grassland_melomys_high_disp_recorded_fires",5,211.172811752345
"Grassland_melomys_high_disp_recorded_fires",6,459.07131466616
"Grassland_melomys_high_disp_recorded_fires",7,93.3365306134772
"Grassland_melomys_high_disp_recorded_fires",8,424.310076271975
"Grassland_melomys_high_disp_recorded_fires",9,55.2071951064545
"Grassland_melomys_high_disp_recorded_fires",10,129.78790369467
"Grassland_melomys_high_disp_recorded_fires",11,211.037687050217
"Grassland_melomys_high_disp_recorded_fires",12,377.343496110047
"Grassland_melomys_high_disp_recorded_fires",13,103.708555758984
"Grassland_melomys_high_disp_recorded_fires",14,232.746407601978
"Grassland_melomys_high_disp_recorded_fires",15,310.949780360111
"Grassland_melomys_high_disp_recorded_fires",16,58.2221859657952
"Grassland_melomys_high_disp_recorded_fires",17,134.217095742822
"Grassland_melomys_high_disp_recorded_fires",18,193.414189283725
"Grassland_melomys_high_disp_recorded_fires",19,74.6167011542199
"Grassland_melomys_high_disp_recorded_fires",20,197.944265045297
"Grassland_melomys_high_disp_recorded_fires",21,90.3633041402864
"Grassland_melomys_high_disp_recorded_fires",22,178.9829350543
